brand, name, size, Orig, Current, Save, Url,
"Asics","Lethal RS Boots - Black/Silver/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","70.0","49.0","21.0","http://www.prodirectsoccer.com/Products/Asics-Football-Boots-Asics-Lethal-RS-Firm-Ground-Soccer-Cleats-BlackSilverYellow-63679.aspx",
"Cruyff","Dribble Football Boots - Black/Flou Yellow","SIZES  6, 7, 8, 9, 10, 11","60.0","42.0","18.0","http://www.prodirectsoccer.com/Products/Cruyff-Football-Boots-Cruyff-Dribble-Football-Boots-Fives-Indoor-Soccer-Cleats-BlackFlourescent-Yellow-63691.aspx",
"Joma","Aguila Gol FG Boots - Black","SIZES  6, 7, 7, 8, 8, 9","50.0","30.0","20.0","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Aguila-Gol-FG-Boots-Firm-Ground-Soccer-Cleats-Black-63179.aspx",
"Joma","Aguila Gol SG Boots - Black","SIZES  6, 7, 7, 8, 8","50.0","30.0","20.0","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Aguila-Gol-SG-Boots-Soft-Ground-Soccer-Cleats-Black-63178.aspx",
"Joma","Aguila FG Boots - Black","SIZES  6, 7, 7, 8, 8, 9, 9","40.0","25.0","15.0","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Aguila-FG-Boots-Firm-Ground-Soccer-Cleats-Black-63184.aspx",
"Joma","Aguila FG Boots - Navy","SIZES  6, 7, 7, 8, 8, 9, 10","40.0","25.0","15.0","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Aguila-FG-Boots-Firm-Ground-Soccer-Cleats-Navy-63186.aspx",
"Mizuno","Morelia Club MD - Pearl/Blue/Autumn Glory","SIZES  5, 5, 6, 7, 8, 8, 9, 9, 10, 10, 11","45.0","22.0","23.0","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Club-MD-Firm-Ground-Soccer-Cleats-PearlDress-BlueAutumn-Glory-64215.aspx",
"Asics","Lethal Flash DS IT - Oz Green/Oz Gold/Silver","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","76.0","53.0","23.0","http://www.prodirectsoccer.com/Products/Asics-Football-Boots-Asics-Lethal-Flash-DS-IT-Firm-Ground-Soccer-Cleats-Oz-GreenOz-GoldSilver-63675.aspx",
"Penalty","Futsal Max Hurucan Pro II - Flouresent Green/Black","SIZES  7, 8, 9, 9, 10","60.0","36.0","24.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Futsal-Max-Huracan-Pro-II-Soccer-Cleats-Flouresent-GreenBlack-66383.aspx",
"Penalty","S11 Pro Termotec III PU - Orange/Black","SIZES  6, 7, 8, 9, 9, 10","110.0","66.0","44.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-S11-Pro-Termotec-III-PU-Soccer-Cleats-OrangeBlack-66316.aspx",
"Asics","Lethal Shot Stats 2 SK - Red/Black/Sun","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","85.0","60.0","25.0","http://www.prodirectsoccer.com/Products/Asics-Football-Boots-Asics-Lethal-Shot-Stats-2-SK-Soft-Ground-Soccer-Cleats-RedBlackSun-63674.aspx",
"Penalty","Brasil 70 Pro II PU - White/Black/Lime","SIZES  6, 7, 8, 9, 9, 10","100.0","60.0","40.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Brasil-70-Pro-II-PU-Soccer-Cleats-WhiteBlackLime-66344.aspx",
"Joma","Pro Aguila Mix - White","SIZES  7, 7, 8, 8, 9","85.0","50.0","35.0","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Pro-Aguila-Mix-Soccer-Cleats-White-63173.aspx",
"Mizuno","Morelia Classic MD Boots - Pearl/Blue/Autumn Glory","SIZES  5, 5, 6, 6, 7, 8, 8, 9, 9, 10, 10, 11, 12","64.99","40.0","24.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Classic-MD-Firm-Ground-Soccer-Cleats-PearlDress-BlueAutumn-Glory-64212.aspx",
"Penalty","Max Trueno Pro II - White/Grey/Lime","SIZES  8, 9, 10","60.0","36.0","24.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Max-Trueno-Pro-II-Futsal-Soccer-Cleats-WhiteGreyLime-66388.aspx",
"Penalty","Futsal Max Hurucan Pro II - White/Red/Black","SIZES  8, 9, 10","60.0","36.0","24.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Futsal-Max-Hurucan-Pro-II-Soccer-Cleats-WhiteRedBlack-66384.aspx",
"Joma","Top Flex Turf Boots - White/Black","SIZES  5, 8, 10","60.0","35.0","25.0","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Top-Flex-Turf-Boots-Astro-Turf-Fives-Soccer-Cleats-WhiteBlack-63202.aspx",
"Joma","SuperCopa Turf Boots - White/Royal","SIZES  6, 7, 7, 8, 8, 9, 9, 11","50.0","30.0","20.0","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-SuperCopa-Turf-Boots-Astro-Turf-Soccer-Cleats-WhiteRoyal-63201.aspx",
"Joma","Aguila Gol FG Boots - White","SIZES  7, 7, 8, 8, 9","50.0","30.0","20.0","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Aguila-Gol-FG-Boots-Firm-Ground-Soccer-Cleats-White-63176.aspx",
"Joma","Aguila FG Boots - White","SIZES  6, 7, 7, 8, 8, 9, 9","40.0","25.0","15.0","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Aguila-FG-Boots-Firm-Ground-Soccer-Cleats-White-63185.aspx",
"Joma","Pro Aguila Mix - White/Lemon","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10","85.0","60.0","25.0","http://www.prodirectsoccer.com/Products/Joma-Football-Boots-Joma-Pro-Aguila-Mix-Soccer-Cleats-White-Lemon-73579.aspx",
"adidas","adipure 11Pro TRX FG - White/Black/Gold","SIZES  6, 6, 7, 7, 8, 11","125.0","63.0","62.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adipure-11Pro-TRX-FG-Ground-Soccer-Cleats-Running-WhiteBlackMetallic-Gold-62215.aspx",
"adidas","adipure 11Pro XTRX SG - White/Black/Gold","SIZES  6, 6, 7, 7","125.0","63.0","62.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adipure-11Pro-XTRX-SG-Soft-Ground-Soccer-Cleats-Running-WhiteBlackMetallic-Gold-62214.aspx",
"Puma","evoSPEED 1.2 K Mixed SG - Black/Yellow/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 10","164.99","80.0","84.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-evoSPEED-12-K-Mixed-SG-Soft-Ground-Soccer-Cleats-BlackFlourescent-YellowBrilliant-Blue-63528.aspx",
"Puma","evoSPEED 2.2 FG - Black/Yellow/Blue","SIZES  6, 6, 7, 7, 8","99.99","49.99","50.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-evoSPEED-22-FG-Firm-Ground-Soccer-Cleats-BlackFlourescent-YellowBrilliant-Blue-63532.aspx",
"Puma","evoSPEED 3.2 FG - Black/Yellow/Blue","SIZES  6, 6, 7, 8, 9, 13","84.99","42.0","42.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-evoSPEED-32-FG-Firm-Ground-Soccer-Cleats-BlackFlourescent-YellowBrilliant-Blue-63533.aspx",
"Puma","evoSPEED 3.2 Sala - Black/Yellow/Blue","SIZES  6, 8, 9, 10, 11, 12, 13","49.99","30.0","19.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-evoSPEED-32-Sala-Soccer-Cleats-BlackFlourescent-YellowBrilliant-Blue-63910.aspx",
"Puma","evoSPEED 4.2 FG - Black/Yellow/Blue","SIZES  6, 7, 8, 9, 10, 13","55.0","27.0","28.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-evoSPEED-42-FG-Firm-Ground-Soccer-Cleats-BlackFlourescent-YellowBrilliant-Blue-63536.aspx",
"Puma","evoSPEED 5.2 FG - Black/Yellow/Blue","SIZES  6, 7, 8, 9","45.0","23.0","22.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-evoSPEED-52-FG-Firm-Ground-Soccer-Cleats-BlackFlourescent-YellowBrilliant-Blue-63538.aspx",
"Puma","evoSPEED 5.2 IT - Black/Yellow/Blue","SIZES  6, 8, 9, 10, 12, 13","45.0","22.0","23.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-evoSPEED-52-IT-Indoor-Soccer-Cleats-BlackFlourescent-YellowBrilliant-Blue-63540.aspx",
"adidas","adizero F50 TRX FG Leather - Blk/Wht/Red","SIZES  6, 6, 7, 7, 11, 12, 13","156.0","80.0","76.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adizero-F50-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteInfrared-62164.aspx",
"adidas","adizero F50 TRX FG Synthetic Boots - Blk/Wht/Red","SIZES  6, 6, 7, 7, 9, 10, 10, 11, 12, 13","160.0","80.0","80.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adizero-F50-TRX-FG-Synthetic-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteInfrared-62163.aspx",
"adidas","adizero F50 XTRX SG Synthetic Boots - Blk/Wht/Red","SIZES  6, 6, 7, 7, 8, 8, 13","160.0","80.0","80.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adizero-F50-XTRX-SG-Synthetic-Soft-Ground-Soccer-Cleats-BlackRunning-WhiteInfrared-62161.aspx",
"adidas","F30 TRX FG Leather Boots - Blk/Wht/Red","SIZES  6, 6, 7, 8, 9, 13","91.0","46.0","45.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F30-TRX-FG-Leather-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteInfrared-62167.aspx",
"adidas","F30 TRX FG Football Boots - Blk/Wht/Red","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 13","91.0","46.0","45.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F30-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteInfrared-62165.aspx",
"adidas","F10 TRX TF Football Boots - Blk/Wht/Red","SIZES  7, 8, 9, 10, 11","50.0","25.0","25.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F10-TRX-TF-Astro-Turf-Soccer-Cleats-BlackRunning-WhiteInfrared-62170.aspx",
"adidas","F10 TRX FG Football Boots - Blk/Wht/Red","SIZES  7, 8, 8, 9","50.0","25.0","25.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F10-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteInfrared-62169.aspx",
"adidas","F10 TRX SG Boots - Blk/Wht/Red","SIZES  6, 7, 8","50.0","25.0","25.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F10-TRX-SG-Soft-Ground-Soccer-Cleats-BlackRunning-WhiteInfrared-62168.aspx",
"Nike","Mercurial Vapor IX SG-Pro Boots - Black/White/Red","SIZES  6, 7, 7, 8, 9, 9, 10, 10, 12","169.99","110.0","59.99","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Mercurial-Vapor-IX-SGPro-Soft-Ground-Soccer-Cleats-BlackWhiteAtomic-Red-62288.aspx",
"Nike","Mercurial Vapor IX K FG Boots - Black/White/Red","SIZES  8, 8, 9, 9, 10, 10","160.0","100.0","60.0","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Mercurial-Vapor-IX-K-FG-Firm-Ground-Soccer-Cleats-BlackWhiteAtomic-Red-62287.aspx",
"Nike","Mercurial Vapor IX FG Boots - Black/White/Red","SIZES  8, 8, 9, 9, 10, 10, 11","159.99","100.0","59.99","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Mercurial-Vapor-IX-FG-Firm-Ground-Soccer-Cleats-BlackWhiteAtomic-Red-62286.aspx",
"Nike","Mercurial Veloce K FG Boots - Black/White/Red","SIZES  8, 8, 9, 10, 10, 11","90.0","54.0","36.0","http://www.prodirectsoccer.com/Products/Nike-Football-Boots-Nike-Mercurial-Veloce-K-FG-Firm-Ground-Soccer-Cleats-BlackWhiteAtomic-Red-62291.aspx",
"adidas","Predator LZ TRX FG Boots - Blk/Wht/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 10, 11","160.0","80.0","80.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteRay-Green-62100.aspx",
"adidas","Predator LZ XTRX SG Boots - Blk/Wht/Green","SIZES  6, 6, 7, 7, 8, 8, 13","160.0","75.0","85.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-LZ-XTRX-SG-Soft-Ground-Soccer-Cleats-BlackRunning-WhiteRay-Green-62099.aspx",
"adidas","Predator Absolion LZ TRX FG - Blk/Wht/Green","SIZES  6, 6, 7, 7, 8, 8","95.0","47.0","48.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-Absolion-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteRay-Green-62101.aspx",
"adidas","Predator Absolado LZ TRX FG - Blk/Wht/Green","SIZES  6, 7, 7, 8, 8, 9, 10","57.0","28.0","29.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-Absolado-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteRay-Green-62105.aspx",
"Asics","Lethal ST Boots - White/Silver/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10","70.0","49.0","21.0","http://www.prodirectsoccer.com/Products/Asics-Football-Boots-Asics-Lethal-ST-Soft-Ground-Soccer-Cleats-WhiteSilverGreen-63681.aspx",
"Asics","Lethal RS Boots - White/Silver/Green","SIZES  6, 6, 7, 8, 8, 9, 9, 10, 10","70.0","49.0","21.0","http://www.prodirectsoccer.com/Products/Asics-Football-Boots-Asics-Lethal-RS-Firm-Ground-Soccer-Cleats-WhiteSilverGreen-63680.aspx",
"Cruyff","Match Football Boots - Black/Flou Orange","SIZES  6, 8, 9, 10, 11, 12","119.0","84.0","35.0","http://www.prodirectsoccer.com/Products/Cruyff-Football-Boots-Cruyff-Match-Football-Boots-Soft-Ground-Soccer-Cleats-BlackFlourescent-Orange-63692.aspx",
"Cruyff","Pitch Football Boots - Black/Flou Orange","SIZES  7, 8, 9, 10, 11","97.0","68.0","29.0","http://www.prodirectsoccer.com/Products/Cruyff-Football-Boots-Cruyff-Pitch-Football-Boots-Firm-Ground-Soccer-Cleats-BlackFlourescent-Orange-63696.aspx",
"Cruyff","Dribble Football Boots - Black/Flou Orange","SIZES  6, 7, 8, 10","60.0","42.0","18.0","http://www.prodirectsoccer.com/Products/Cruyff-Football-Boots-Cruyff-Dribble-Football-Boots-Fives-Indoor-Soccer-Cleats-BlackFlourescent-Orange-63690.aspx",
"Lotto","Solista FG Football Boots - Silver/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","119.99","70.0","49.99","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Solista-FG-Boots-Firm-Ground-Soccer-Cleats-SilverGreen-63698.aspx",
"Pantofola","D'Oro Sirio Vitello Nerazzurri Combi Boots - Black/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Sirio-Vitello-Nerazzurri-Combi-All-Ground-Soccer-Cleats-BlackBlue-63413.aspx",
"Pantofola","D'Oro Sirio Vitello Nerazzurri FG Boots - Black-Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Sirio-Vitello-Nerazzurri-FG-Firm-Ground-Soccer-Cleats-BlackBlue-63412.aspx",
"Pantofola","D'Oro Sirio Vitello Nerazzurri Ambra Boots - Black/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Sirio-Vitello-Nerazzurri-Ambra-Astro-Turf-Soccer-Cleats-BlackBlue-63414.aspx",
"adidas","Copa Mundial FG - Black/White","SIZES  4, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 13, 15","114.99","84.99","30.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Copa-Mundial-Soccer-Shoes-Firm-Ground-Black-White-10347.aspx",
"Pantofola","D'Oro Sirio Vitello Rossoneri Combi - Black/Red","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Sirio-Vitello-Rossoneri-Combi-All-Ground-Soccer-Cleats-BlackRed-63416.aspx",
"Pantofola","D'Oro Sirio Vitello Rossoneri FG Boots - Black/Red","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Sirio-Vitello-Rossoneri-FG-Firm-Ground-Soccer-Cleats-Black-Red-63415.aspx",
"Pantofola","D'Oro Sirio Vitello Rossoneri Ambra - Black/Red","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Sirio-Vitello-Rossoneri-Ambra-Astro-Turf-Soccer-Cleats-BlackRed-63417.aspx",
"UA","Blur Carbon III Leather FG - Black/Silver/Black","SIZES  6, 6, 7, 7, 8, 9, 9, 10, 10, 11","160.0","90.0","70.0","http://www.prodirectsoccer.com/Products/Under-Armour-Soccer-Shoes-Under-Armour-Blur-CBN-III-LTH-FG-Firm-Ground-Soccer-Cleats-BlackMetallic-SilverBlack-67882.aspx",
"Lotto","Zhero Gravity III 100 FG Boots - Black/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","128.0","77.0","51.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-III-100-FG-Firm-Ground-Soccer-Cleats-BlackMet-N-Green-63738.aspx",
"Lotto","Zhero Gravity III 200 FG Boots - Black/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","80.0","48.0","32.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-III-200-FG-Firm-Ground-Soccer-Cleats-BlackMet-N-Green-63740.aspx",
"Mizuno","Morelia Club 24 - Black/White/Red","SIZES  5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","44.99","-44.99","http://www.prodirectsoccer.com/Products/Mizuno-Football-Boots-Mizuno-Morelia-Club-24-Hard-Ground-Soccer-Cleats-BlackWhiteRed-64218.aspx",
"Lotto","Futsal Liga VI ID Boots - Black/Blue","SIZES  8, 11","50.0","30.0","20.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Futsal-Liga-VI-ID-Indoor-Fives-Soccer-Cleats-BlackBlue-63935.aspx",
"Lotto","Fuerzapura IV 300 FG Boots - Black/White","SIZES  6, 6, 7, 8","50.0","30.0","20.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Fuerzapura-IV-300-FG-Firm-Ground-Soccer-Cleats-BlackWhite-63808.aspx",
"Lotto","Zhero Gravity III 700 HG-28 Boots - Blk/Met. N Green","SIZES  6, 7, 8, 8, 10, 11","45.0","27.0","18.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-III-700-HG28-Artificial-Grass-Soccer-Cleats-BlackGreen-63804.aspx",
"Lotto","Zhero Gravity III 700 TX Boots - Black/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","45.0","27.0","18.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-III-700-TX-Firm-Ground-Soccer-Cleats-BlackMet-N-Green-63743.aspx",
"Lotto","Stadio Potenza III 700 FG Boots - Black/Yellow","SIZES  6, 6, 8, 8, 9","35.0","21.0","14.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Stadio-Potenza-III-700-FG-Firm-Ground-Soccer-Cleats-BlackSuper-Yellow-63815.aspx",
"Lotto","Stadio Potenza III 700 FG Boots - Black/White","SIZES  6, 6, 7, 8, 9, 10","35.0","21.0","14.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Stadio-Potenza-III-700-FG-Firm-Ground-Soccer-Cleats-BlackWhite-63814.aspx",
"Lotto","Fuerzapura IV 101 FG Boots - Blue/Black","SIZES  6, 7, 7, 8, 8, 9, 9, 10","100.0","60.0","40.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Fuerzapura-IV-101-FG-Firm-Ground-Soccer-Cleats-BlueBlack-63806.aspx",
"Lotto","Futsal Pro VI ID Boots - Blue","SIZES  8","59.99","47.99","12.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Futsal-Pro-VI-ID-Indoor-Fives-Soccer-Cleats-Blue-63932.aspx",
"Lotto","Fuerzapura IV 300 HG-28 - Blue/Black","SIZES  8","49.99","39.99","10.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Fuerzapura-IV-300-HG28-Artificial-Grass-Soccer-Cleats-BlueBlack-63810.aspx",
"Lotto","Fuerzapura IV 300 FG Boots - Blue/Black","SIZES  7, 8, 9","50.0","30.0","20.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Fuerzapura-IV-300-FG-Firm-Ground-Soccer-Cleats-BlueBlack-63807.aspx",
"Lotto","Futsal Pro VI ID Boots - Orange Hot","SIZES  8","59.99","47.99","12.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Futsal-Pro-VI-ID-Indoor-Fives-Soccer-Cleats-Orange-Hot-63931.aspx",
"Lotto","Zhero Gravity III 700 TF - Red/Blue","SIZES  8, 8, 9, 10, 11","45.0","27.0","18.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-III-700-TF-Astro-Turf-Fives-Soccer-Cleats-Risk-RedBlue-63923.aspx",
"Lotto","Zhero Gravity III 700 HG-28 Boots - Red/Blue","SIZES  6, 8, 8, 9, 9, 10, 11, 12","45.0","27.0","18.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-III-700-HG28-Artificial-Grass-Soccer-Cleats-Risk-RedBlue-63805.aspx",
"Lotto","Zhero Gravity III 700 TX Boots - Red/Blue","SIZES  6, 6, 7, 8, 8, 9, 9, 10, 10","45.0","27.0","18.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-III-700-TX-Firm-Ground-Soccer-Cleats-Risk-RedBlue-63745.aspx",
"Cruyff","Hatrick Football Boots - White/Gold","SIZES  6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 12","124.99","70.0","54.99","http://www.prodirectsoccer.com/Products/Cruyff-Football-Boots-Cruyff-Hatrick-Boots-Firm-Ground-Soccer-Cleats-WhiteGold-51952.aspx",
"Cruyff","Match White Kangaroo Leather FG Boots -","SIZES  7, 7, 9, 10, 11, 11","115.0","70.0","45.0","http://www.prodirectsoccer.com/Products/Cruyff-Football-Boots-Cruyff-Match-White-Kangaroo-Leather-FG-Firm-Ground-Soccer-Cleats-White-44878.aspx",
"Lotto","Stadio Potenza III 300 ID Boots - White/Black","SIZES  8, 11","50.0","30.0","20.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Stadio-Potenza-III-300-ID-Indoor-Fives-Soccer-Cleats-WhiteBlack-63937.aspx",
"Lotto","Spider VII TF Boots - White/Black","SIZES  8","34.99","27.99","7.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Spider-VII-TF-Astro-Turf-Fives-Soccer-Cleats-WhiteBlack-63929.aspx",
"Lotto","Torcida IX ID Boots - White/Black","SIZES  8, 9, 10, 11","45.0","27.0","18.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Torcida-IX-ID-Indoor-Fives-Soccer-Cleats-WhiteBlack-63940.aspx",
"Lotto","Spider VII ID Boots - White/Black","SIZES  8","35.0","21.0","14.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Spider-VII-ID-Indoor-Fives-Soccer-Cleats-WhiteBlack-63944.aspx",
"Lotto","Spider VII TX FG Boots - White/Black","SIZES  8, 10","35.0","21.0","14.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Spider-VII-TX-FG-Firm-Ground-Soccer-Cleats-WhiteBlack-63817.aspx",
"Lotto","Futsal Liga VI ID Boots - Yellow/Black","SIZES  8, 10, 10","50.0","30.0","20.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Futsal-Liga-VI-ID-Indoor-Fives-Soccer-Cleats-Super-YellowBlack-63934.aspx",
"adidas","11Core TRX FG Boots - Black/White/Red","SIZES  6, 6, 7, 7, 8, 9, 9","75.0","38.0","37.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Core-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteHiRes-Red-62062.aspx",
"adidas","11Nova Indoor Boots - Black/White/Red","SIZES  7","54.99","33.0","21.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-11Nova-Indoor-Soccer-Cleats-BlackRunning-WhiteHiRes-Red-62067.aspx",
"adidas","World Cup SG - Black/White","SIZES  4, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","129.99","89.99","40.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-World-Cup-Soccer-Shoes-Soft-Ground-Black-White-10346.aspx",
"adidas","Mundial Team Astro - Black/White","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 13","76.99","64.99","12.0","http://www.prodirectsoccer.com/Products/adidas-Football-Trainers-adidas-Mundial-Team-Astro-Soccer-Shoes-adidas-trainers-Black-White-10517.aspx",
"adidas","Mundial Goal - Black/White","SIZES  6, 7, 8, 8, 9, 9, 10, 10, 11, 12, 13","74.99","63.99","11.0","http://www.prodirectsoccer.com/Products/adidas-football-trainers-adidas-Indoor-Football-Trainer-adidas-Mundial-Goal-Soccer-Shoes-Black-White-10521.aspx",
